s_iri,relationship,t_iri
http://identifiers.org/hgnc/10640,characterize,https://purl.org/ccf/ASCTB-TEMP_cge288
http://identifiers.org/hgnc/5411,characterize,http://purl.obolibrary.org/obo/CL_0001062
http://identifiers.org/hgnc/5713,characterize,http://purl.obolibrary.org/obo/CL_0000980
http://purl.obolibrary.org/obo/CL_0000057,located_in,https://purl.org/ccf/ASCTB-TEMP_third-common-plantar-digital-artery
http://identifiers.org/hgnc/2252,characterize,http://purl.obolibrary.org/obo/CL_0000900
http://identifiers.org/hgnc/11252,characterize,http://purl.obolibrary.org/obo/PCL_0015055
http://purl.obolibrary.org/obo/CL_0000509,located_in,http://purl.obolibrary.org/obo/UBERON_0001264
http://purl.org/sig/ont/fma/fma8810,part_of,http://purl.org/sig/ont/fma/fma6296
http://purl.obolibrary.org/obo/CL_0002207,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://identifiers.org/hgnc/13542,characterize,https://purl.org/ccf/ASCTB-TEMP_misc116
http://purl.obolibrary.org/obo/CL_1001607,is_a,https://purl.org/ccf/ASCTB-TEMP_deep-superficial
https://purl.org/ccf/ASCTB-TEMP_mgll,characterize,https://purl.org/ccf/ASCTB-TEMP_cd8-t
https://purl.org/ccf/ASCTB-TEMP_ischial-body-of-ischium-of-os-coxa,part_of,http://purl.obolibrary.org/obo/UBERON_0001272
https://purl.org/ccf/ASCTB-TEMP_middle-muscle-layer-of-fallopian-tube-infundibulum,part_of,https://purl.org/ccf/ASCTB-TEMP_muscle-layer-of-oviduct-infundibulum
http://identifiers.org/hgnc/26076,characterize,https://purl.org/ccf/ASCTB-TEMP_mge242
http://purl.obolibrary.org/obo/UBERON_0010251,part_of,http://purl.obolibrary.org/obo/UBERON_0012318
https://purl.org/ccf/ASCTB-TEMP_ch17-174l20-1,characterize,https://purl.org/ccf/ASCTB-TEMP_midi437
http://purl.obolibrary.org/obo/CL_0002329,located_in,http://purl.obolibrary.org/obo/UBERON_0002184
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma8640
http://identifiers.org/hgnc/5361,characterize,http://purl.obolibrary.org/obo/CL_0000623
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_lamina-of-second-lumbar-vertebra
https://purl.org/ccf/ASCTB-TEMP_ca4192,is_a,http://purl.obolibrary.org/obo/CL_4023061
http://purl.obolibrary.org/obo/CL_0000669,located_in,http://purl.obolibrary.org/obo/UBERON_0012398
http://identifiers.org/hgnc/13378,characterize,http://purl.obolibrary.org/obo/CL_0002396
http://identifiers.org/hgnc/10477,characterize,http://purl.obolibrary.org/obo/CL_2000062
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.obolibrary.org/obo/UBERON_0001159
http://identifiers.org/hgnc/14120,characterize,http://purl.obolibrary.org/obo/CL_0000485
https://purl.org/ccf/ASCTB-TEMP_ca4192,located_in,https://purl.org/ccf/ASCTB-TEMP_hippocampal-gyrus-formation-
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.obolibrary.org/obo/UBERON_0001197
http://purl.obolibrary.org/obo/UBERON_0001987,part_of,http://purl.obolibrary.org/obo/UBERON_0013702
http://purl.obolibrary.org/obo/CL_0000188,located_in,https://purl.org/ccf/ASCTB-TEMP_thenar-compartment-of-hand-muscle
https://purl.org/ccf/ASCTB-TEMP_columnar-ovarian-surface-epithelial-cell,located_in,http://purl.obolibrary.org/obo/UBERON_0004911
http://purl.obolibrary.org/obo/CL_1000850,located_in,http://purl.obolibrary.org/obo/UBERON_0001231
https://purl.org/ccf/ASCTB-TEMP_mge256,located_in,http://purl.obolibrary.org/obo/UBERON_0000956
http://purl.obolibrary.org/obo/UBERON_0012373,part_of,http://purl.obolibrary.org/obo/UBERON_0001248
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_tuberosity-of-cuboid
http://purl.obolibrary.org/obo/CL_0000905,located_in,http://purl.obolibrary.org/obo/UBERON_0002048
https://purl.org/ccf/ASCTB-TEMP_l5et118,is_a,http://purl.obolibrary.org/obo/CL_4023009
https://purl.org/ccf/ASCTB-TEMP_flexor-digiti-minimi-brevis-muscle,part_of,https://purl.org/ccf/ASCTB-TEMP_sole-of-foot-muscle
http://purl.obolibrary.org/obo/PCL_0015058,located_in,http://purl.obolibrary.org/obo/UBERON_0001870
http://purl.obolibrary.org/obo/CL_0000169,located_in,http://purl.obolibrary.org/obo/UBERON_0001264
http://purl.obolibrary.org/obo/CL_0002144,located_in,http://purl.org/sig/ont/fma/fma280080
http://purl.obolibrary.org/obo/UBERON_0006454,part_of,http://purl.obolibrary.org/obo/UBERON_0007715
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-fifth-cervical-vertebra
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0001138
http://purl.obolibrary.org/obo/CL_0001035,located_in,http://purl.obolibrary.org/obo/UBERON_0000979
http://purl.obolibrary.org/obo/CL_0000188,located_in,http://purl.obolibrary.org/obo/UBERON_0002382
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma14745
http://identifiers.org/hgnc/2197,characterize,http://purl.obolibrary.org/obo/CL_1000691
http://identifiers.org/hgnc/8823,characterize,http://purl.obolibrary.org/obo/CL_4033008
http://identifiers.org/hgnc/9723,characterize,http://purl.obolibrary.org/obo/CL_0004253
http://identifiers.org/hgnc/14687,characterize,http://purl.obolibrary.org/obo/CL_0009108
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.obolibrary.org/obo/UBERON_0001657
http://identifiers.org/hgnc/4525,characterize,http://purl.obolibrary.org/obo/PCL_0015093
http://purl.obolibrary.org/obo/CL_0000359,located_in,https://purl.org/ccf/ASCTB-TEMP_dorsal-digital-artery-of-first-digit-of-hand
http://identifiers.org/hgnc/25588,characterize,https://purl.org/ccf/ASCTB-TEMP_dg201
http://purl.obolibrary.org/obo/CL_0000542,located_in,http://purl.org/sig/ont/fma/fma9535
https://purl.org/ccf/ASCTB-TEMP_intercalary-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_mucosa-of-fallopian-tube-intramural-segment
https://purl.org/ccf/ASCTB-TEMP_loc101928964,characterize,http://purl.obolibrary.org/obo/PCL_0015065
http://identifiers.org/hgnc/29268,characterize,https://purl.org/ccf/ASCTB-TEMP_oligo49
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.obolibrary.org/obo/UBERON_0001584
https://purl.org/ccf/ASCTB-TEMP_endometrial-epithelial-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_fetal-membranes
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma76736
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma71492
https://purl.org/ccf/ASCTB-TEMP_cd11c,characterize,http://purl.obolibrary.org/obo/CL_0000990
http://identifiers.org/hgnc/6024,characterize,http://purl.obolibrary.org/obo/CL_0001078
http://purl.obolibrary.org/obo/UBERON_0001685,part_of,https://purl.org/ccf/ASCTB-TEMP_hyoid-region-bone
https://purl.org/ccf/ASCTB-TEMP_mge263,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
http://purl.obolibrary.org/obo/UBERON_0035966,part_of,http://purl.obolibrary.org/obo/UBERON_0004904
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma14740
http://purl.obolibrary.org/obo/UBERON_0006960,part_of,https://purl.org/ccf/ASCTB-TEMP_lateral-superior-antimesenteric-ovary
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_anatomical-neck-of-humerus
http://purl.obolibrary.org/obo/UBERON_0002299,part_of,http://purl.obolibrary.org/obo/UBERON_0008874
https://purl.org/ccf/ASCTB-TEMP_splenic-perifollicular-zone-macrophage,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_msn209,located_in,http://purl.obolibrary.org/obo/UBERON_0002743
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0002080
https://purl.org/ccf/ASCTB-TEMP_mge258,located_in,http://purl.obolibrary.org/obo/UBERON_0019264
http://purl.obolibrary.org/obo/CL_0000188,located_in,http://purl.obolibrary.org/obo/UBERON_0001129
http://identifiers.org/hgnc/1637,characterize,http://purl.obolibrary.org/obo/CL_0000921
http://identifiers.org/hgnc/10736,characterize,http://purl.obolibrary.org/obo/PCL_0015101
https://purl.org/ccf/ASCTB-TEMP_tall-columnar-epithelial-cell,located_in,http://purl.obolibrary.org/obo/UBERON_0009708
http://purl.obolibrary.org/obo/UBERON_0034987,part_of,http://purl.org/sig/ont/fma/fma8767
http://identifiers.org/hgnc/1757,characterize,http://purl.obolibrary.org/obo/CL_4033010
https://purl.org/ccf/ASCTB-TEMP_rp11-265i24-1,characterize,https://purl.org/ccf/ASCTB-TEMP_cbi302
http://identifiers.org/hgnc/19266,characterize,https://purl.org/ccf/ASCTB-TEMP_lrl320
http://purl.obolibrary.org/obo/CL_0002332,located_in,http://purl.obolibrary.org/obo/UBERON_8600009
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.obolibrary.org/obo/UBERON_0001617
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.obolibrary.org/obo/UBERON_0031906
http://identifiers.org/hgnc/11743,characterize,https://purl.org/ccf/ASCTB-TEMP_splat359
http://identifiers.org/hgnc/25396,characterize,https://purl.org/ccf/ASCTB-TEMP_ca4190
https://purl.org/ccf/ASCTB-TEMP_transverse-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0001576
http://purl.obolibrary.org/obo/CL_0000188,located_in,http://purl.obolibrary.org/obo/UBERON_0005442
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.obolibrary.org/obo/UBERON_0011956
http://identifiers.org/hgnc/1748,characterize,http://purl.obolibrary.org/obo/CL_1000850
https://purl.org/ccf/ASCTB-TEMP_submucosa,part_of,http://purl.obolibrary.org/obo/UBERON_0004946
http://purl.obolibrary.org/obo/CL_0000097,located_in,http://purl.obolibrary.org/obo/UBERON_0002006
http://identifiers.org/hgnc/21444,characterize,http://purl.obolibrary.org/obo/CL_1000493
http://purl.obolibrary.org/obo/UBERON_0006136,part_of,http://purl.obolibrary.org/obo/UBERON_0009980
http://purl.org/sig/ont/fma/fma49558,part_of,http://purl.obolibrary.org/obo/UBERON_0001612
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma53231
http://identifiers.org/hgnc/14415,characterize,http://purl.obolibrary.org/obo/CL_0000809
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.obolibrary.org/obo/UBERON_0001633
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma71587
http://identifiers.org/hgnc/8823,characterize,http://purl.obolibrary.org/obo/CL_1000398
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.obolibrary.org/obo/UBERON_0008320
https://purl.org/ccf/ASCTB-TEMP_loc105371310,characterize,http://purl.obolibrary.org/obo/PCL_0015096
http://identifiers.org/hgnc/11141,characterize,http://purl.obolibrary.org/obo/CL_0009072
http://purl.obolibrary.org/obo/CL_0000071,located_in,https://purl.org/ccf/ASCTB-TEMP_third-palmar-metacarpal-artery
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_posterior-talar-articular-surface-of-calcaneus
https://purl.org/ccf/ASCTB-TEMP_mge262,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://identifiers.org/hgnc/8239,characterize,https://purl.org/ccf/ASCTB-TEMP_epen70
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma14744
http://purl.obolibrary.org/obo/CL_0002138,located_in,http://purl.obolibrary.org/obo/UBERON_0035279
http://purl.obolibrary.org/obo/PCL_0015031,located_in,http://purl.obolibrary.org/obo/UBERON_0000956
http://purl.obolibrary.org/obo/UBERON_8600000,part_of,http://purl.obolibrary.org/obo/UBERON_0012067
http://identifiers.org/hgnc/28870,characterize,http://purl.obolibrary.org/obo/PCL_0015063
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.obolibrary.org/obo/UBERON_0001153
https://purl.org/ccf/ASCTB-TEMP_astro56,is_a,http://purl.obolibrary.org/obo/CL_0000127
https://purl.org/ccf/ASCTB-TEMP_transitional-principal-intercalated-cell,located_in,http://purl.obolibrary.org/obo/UBERON_0002113
http://purl.obolibrary.org/obo/PCL_0015046,located_in,http://purl.obolibrary.org/obo/UBERON_0016525
http://purl.org/sig/ont/fma/fma20804,part_of,http://purl.org/sig/ont/fma/fma20798
http://purl.obolibrary.org/obo/CL_0000575,located_in,http://purl.obolibrary.org/obo/UBERON_0001772
http://purl.obolibrary.org/obo/PCL_0015026,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://identifiers.org/hgnc/11773,characterize,https://purl.org/ccf/ASCTB-TEMP_thex447
http://purl.obolibrary.org/obo/UBERON_0035374,part_of,http://purl.obolibrary.org/obo/UBERON_0011820
http://purl.obolibrary.org/obo/CL_0000071,located_in,https://purl.org/ccf/ASCTB-TEMP_second-posterior-perforating-branch-of-plantar-arch
http://identifiers.org/hgnc/12405,characterize,https://purl.org/ccf/ASCTB-TEMP_dg202
http://identifiers.org/hgnc/9220,characterize,http://purl.obolibrary.org/obo/CL_0000740
http://purl.obolibrary.org/obo/UBERON_0001959,part_of,http://purl.obolibrary.org/obo/UBERON_1000023
https://purl.org/ccf/ASCTB-TEMP_inferior-vertebral-notch-of-third-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004628
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma22752
http://purl.obolibrary.org/obo/CL_4030015,located_in,http://purl.obolibrary.org/obo/UBERON_0002113
https://purl.org/ccf/ASCTB-TEMP_mammillary-nucleus,part_of,https://purl.org/ccf/ASCTB-TEMP_mammillary-region
https://purl.org/ccf/ASCTB-TEMP_pre-antral-follicle-granulosa-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_central-inferior-mesenteric-ovary
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_sternal-end-of-twelfth-rib
http://identifiers.org/hgnc/4871,characterize,https://purl.org/ccf/ASCTB-TEMP_vendac14
http://purl.org/sig/ont/fma/fma78654,part_of,http://purl.org/sig/ont/fma/fma65414
http://purl.obolibrary.org/obo/CL_0001035,located_in,http://purl.obolibrary.org/obo/UBERON_0004096
http://identifiers.org/hgnc/6024,characterize,http://purl.obolibrary.org/obo/CL_0000914
http://identifiers.org/hgnc/29109,characterize,http://purl.obolibrary.org/obo/CL_0000798
http://identifiers.org/hgnc/5480,characterize,http://purl.obolibrary.org/obo/CL_0000844
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.org/sig/ont/fma/fma49497
http://identifiers.org/hgnc/14632,characterize,https://purl.org/ccf/ASCTB-TEMP_splat350
https://purl.org/ccf/ASCTB-TEMP_ala-of-vomer,part_of,http://purl.obolibrary.org/obo/UBERON_0002396
http://purl.obolibrary.org/obo/CL_4023059,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://purl.obolibrary.org/obo/CL_0000115,located_in,http://purl.obolibrary.org/obo/UBERON_0002072
http://identifiers.org/hgnc/1346,characterize,https://purl.org/ccf/ASCTB-TEMP_interstitial-fibroblast
http://purl.obolibrary.org/obo/CL_0009112,located_in,http://purl.obolibrary.org/obo/UBERON_0002006
http://identifiers.org/hgnc/5362,characterize,https://purl.org/ccf/ASCTB-TEMP_astro58
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma20886
http://identifiers.org/hgnc/1663,characterize,https://purl.org/ccf/ASCTB-TEMP_pericyte-cell-of-bladder
https://purl.org/ccf/ASCTB-TEMP_pre-antral-follicle-granulosa-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_medial-superior-mesenteric-ovary
http://identifiers.org/hgnc/1628,characterize,http://purl.obolibrary.org/obo/CL_0002396
http://identifiers.org/hgnc/10024,characterize,http://purl.obolibrary.org/obo/CL_0000636
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma23066
https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-cell-of-bladder,located_in,http://purl.obolibrary.org/obo/UBERON_0012239
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma65647
http://identifiers.org/hgnc/2334,characterize,http://purl.obolibrary.org/obo/CL_0000499
http://purl.obolibrary.org/obo/PCL_0015037,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-fourth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004613
http://purl.org/sig/ont/fma/fma18849,part_of,http://purl.obolibrary.org/obo/UBERON_0001313
https://purl.org/ccf/ASCTB-TEMP_stroma-type-iv-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_lateral-superior-ovary
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_mylohyoid-groove-of-mandible
http://identifiers.org/hgnc/3020,characterize,https://purl.org/ccf/ASCTB-TEMP_msn209
http://identifiers.org/hgnc/1699,characterize,http://purl.obolibrary.org/obo/CL_0009083
http://purl.obolibrary.org/obo/UBERON_0035322,part_of,http://purl.obolibrary.org/obo/UBERON_0001516
http://purl.obolibrary.org/obo/UBERON_0013767,part_of,http://purl.obolibrary.org/obo/UBERON_0002397
http://identifiers.org/hgnc/8138,characterize,https://purl.org/ccf/ASCTB-TEMP_splat378
http://purl.obolibrary.org/obo/CL_0002620,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://identifiers.org/hgnc/6132,characterize,https://purl.org/ccf/ASCTB-TEMP_splat412
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.org/sig/ont/fma/fma50997
http://identifiers.org/hgnc/2358,characterize,https://purl.org/ccf/ASCTB-TEMP_amex172
http://identifiers.org/hgnc/14005,characterize,https://purl.org/ccf/ASCTB-TEMP_splat415
http://purl.obolibrary.org/obo/PCL_0015108,located_in,http://purl.obolibrary.org/obo/UBERON_0001384
http://purl.obolibrary.org/obo/PCL_0015024,located_in,http://purl.obolibrary.org/obo/UBERON_0016525
https://purl.org/ccf/ASCTB-TEMP_splat417,is_a,http://purl.obolibrary.org/obo/CL_0000540
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma52246
http://purl.obolibrary.org/obo/UBERON_0001608,part_of,https://purl.org/ccf/ASCTB-TEMP_intrinsic-eye-muscle
http://identifiers.org/hgnc/281,characterize,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-cell-of-bladder
https://purl.org/ccf/ASCTB-TEMP_stroma-type-ii-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_lateral-inferior-mesenteric-ovary
http://identifiers.org/hgnc/3318,characterize,http://purl.obolibrary.org/obo/CL_0002207
http://purl.obolibrary.org/obo/CL_0000711,located_in,https://purl.org/ccf/ASCTB-TEMP_central-inferior-antimesenteric-ovary
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.org/sig/ont/fma/fma70441
https://purl.org/ccf/ASCTB-TEMP_splat412,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.obolibrary.org/obo/UBERON_0015834
http://purl.obolibrary.org/obo/CL_0000913,located_in,http://purl.obolibrary.org/obo/UBERON_0002405
https://purl.org/ccf/ASCTB-TEMP_macrophage,located_in,https://purl.org/ccf/ASCTB-TEMP_lower-uterine-segment
http://purl.obolibrary.org/obo/CL_0000071,located_in,https://purl.org/ccf/ASCTB-TEMP_superior-pharyngeal-artery
http://identifiers.org/hgnc/3349,characterize,http://purl.obolibrary.org/obo/CL_0000499
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_supraglenoid-tubercle-of-scapula
http://identifiers.org/hgnc/28701,characterize,http://purl.obolibrary.org/obo/CL_4028006
http://purl.obolibrary.org/obo/CL_4030010,located_in,http://purl.obolibrary.org/obo/UBERON_0001285
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma6201
http://purl.obolibrary.org/obo/CL_0009103,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://identifiers.org/hgnc/29185,characterize,http://purl.obolibrary.org/obo/PCL_0015076
https://purl.org/ccf/ASCTB-TEMP_rp11-97f8-2,characterize,https://purl.org/ccf/ASCTB-TEMP_msn216
http://identifiers.org/hgnc/1605,characterize,http://purl.obolibrary.org/obo/CL_0000546
http://purl.obolibrary.org/obo/CL_4023068,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://purl.obolibrary.org/obo/CL_0000188,located_in,http://purl.obolibrary.org/obo/UBERON_0036172
http://identifiers.org/hgnc/1678,characterize,http://purl.obolibrary.org/obo/CL_0002460
http://purl.org/sig/ont/fma/fma52932,part_of,http://purl.org/sig/ont/fma/fma52930
http://purl.org/sig/ont/fma/fma4590,part_of,http://purl.obolibrary.org/obo/UBERON_0002345
